Sample,Sample_Date,Product,Test,Result,UOM,Plant
9111,11/27/2023,Meal 1,Protein,67.78,%,Plant 4
9112,11/27/2023,Meal 1,Ash,11.99,%,Plant 4
9112,11/27/2023,Meal 1,Fat,13.95,%,Plant 4
9112,11/27/2023,Meal 1,Moisture,4.83,%,Plant 4
9112,11/27/2023,Meal 1,Protein,68.03,%,Plant 4
9113,11/27/2023,Meal 1,Ash,11.76,%,Plant 4
9113,11/27/2023,Meal 1,Fat,14.38,%,Plant 4
9113,11/27/2023,Meal 1,Moisture,4.29,%,Plant 4
9113,11/27/2023,Meal 1,Protein,68.13,%,Plant 4
9114,11/27/2023,Meal 1,Ash,11.98,%,Plant 4
9114,11/27/2023,Meal 1,Fat,12.79,%,Plant 4
9114,11/27/2023,Meal 1,Moisture,4.2,%,Plant 4
9114,11/27/2023,Meal 1,Protein,67.63,%,Plant 4
9128,11/27/2023,Meal 1,Ash,12.29,%,Plant 6
9128,11/27/2023,Meal 1,Fat,13.87,%,Plant 6
9128,11/27/2023,Meal 1,Moisture,3.51,%,Plant 6
9128,11/27/2023,Meal 1,Protein,68.24,%,Plant 6
9142,11/27/2023,Meal 1,Ash,11.7,%,Plant 3
9142,11/27/2023,Meal 1,Fat,11.92,%,Plant 3
9142,11/27/2023,Meal 1,Moisture,5.13,%,Plant 3
9142,11/27/2023,Meal 1,Protein,67.03,%,Plant 3
9142,11/27/2023,Meal 1,Peroxide,6.58,MEQ/kg,Plant 3
9151,11/27/2023,Meal 1,Ash,12.38,%,Plant 3
9151,11/27/2023,Meal 1,Fat,12.24,%,Plant 3
9151,11/27/2023,Meal 1,Moisture,5.11,%,Plant 3
9151,11/27/2023,Meal 1,Protein,69.98,%,Plant 3
9283,11/27/2023,Meal 1,Ash,12.05,%,Plant 3
9283,11/27/2023,Meal 1,Fat,13.27,%,Plant 3
9283,11/27/2023,Meal 1,Moisture,4.54,%,Plant 3
9283,11/27/2023,Meal 1,Protein,67.39,%,Plant 3
9284,11/27/2023,Meal 1,Ash,11.42,%,Plant 3
9284,11/27/2023,Meal 1,Fat,12.61,%,Plant 3
9284,11/27/2023,Meal 1,Moisture,4.3,%,Plant 3
9284,11/27/2023,Meal 1,Protein,68.18,%,Plant 3
9285,11/27/2023,Meal 1,Ash,11.98,%,Plant 3
9285,11/27/2023,Meal 1,Fat,12.98,%,Plant 3
9285,11/27/2023,Meal 1,Moisture,4.88,%,Plant 3
9285,11/27/2023,Meal 1,Protein,68.81,%,Plant 3
9306,11/27/2023,Meal 1,Ash,13.53,%,Plant 5
9306,11/27/2023,Meal 1,Fat,12.13,%,Plant 5
9306,11/27/2023,Meal 1,Moisture,4.69,%,Plant 5
9306,11/27/2023,Meal 1,Protein,69,%,Plant 5
2253,11/28/2023,Meal 2,Ash,12.44,%,Plant 2
2253,11/28/2023,Meal 2,Fat,13.65,%,Plant 2
2253,11/28/2023,Meal 2,Moisture,4.61,%,Plant 2
2253,11/28/2023,Meal 2,Protein,66.36,%,Plant 2
2253,11/28/2023,Meal 2,Protein,65.42,%,Plant 2
2253,11/28/2023,Meal 2,Protein,67.58,%,Plant 2
2254,11/28/2023,Meal 2,Ash,12.28,%,Plant 2
2254,11/28/2023,Meal 2,Fat,13.51,%,Plant 2
2254,11/28/2023,Meal 2,Moisture,4.09,%,Plant 2
2254,11/28/2023,Meal 2,Protein,67.46,%,Plant 2
2254,11/28/2023,Meal 2,Protein,66.78,%,Plant 2
2254,11/28/2023,Meal 2,Protein,68.89,%,Plant 2
2255,11/28/2023,Meal 2,Ash,12.88,%,Plant 2
2255,11/28/2023,Meal 2,Fat,12.73,%,Plant 2
2255,11/28/2023,Meal 2,Moisture,3.65,%,Plant 2
2255,11/28/2023,Meal 2,Protein,68.57,%,Plant 2
2255,11/28/2023,Meal 2,Protein,67.39,%,Plant 2
2255,11/28/2023,Meal 2,Protein,68.05,%,Plant 2
2256,11/28/2023,Meal 2,Ash,11.78,%,Plant 2
2256,11/28/2023,Meal 2,Fat,12.66,%,Plant 2
2256,11/28/2023,Meal 2,Moisture,3.94,%,Plant 2
2256,11/28/2023,Meal 2,Protein,67.78,%,Plant 2
2256,11/28/2023,Meal 2,Protein,68.39,%,Plant 2
2256,11/28/2023,Meal 2,Protein,67.57,%,Plant 2
2257,11/28/2023,Meal 2,Ash,12.43,%,Plant 2
2257,11/28/2023,Meal 2,Fat,13.07,%,Plant 2
2257,11/28/2023,Meal 2,Moisture,3.82,%,Plant 2
2257,11/28/2023,Meal 2,Protein,66.88,%,Plant 2
2257,11/28/2023,Meal 2,Protein,64.57,%,Plant 2
2257,11/28/2023,Meal 2,Protein,65.46,%,Plant 2
2258,11/28/2023,Meal 2,Ash,12.37,%,Plant 2
2258,11/28/2023,Meal 2,Fat,12.96,%,Plant 2
2258,11/28/2023,Meal 2,Moisture,4.06,%,Plant 2
2258,11/28/2023,Meal 2,Protein,67.19,%,Plant 2
2258,11/28/2023,Meal 2,Protein,67.17,%,Plant 2
2258,11/28/2023,Meal 2,Protein,70.31,%,Plant 2
2259,11/28/2023,Meal 1,Ash,11.07,%,Plant 2
2259,11/28/2023,Meal 1,Fat,12.96,%,Plant 2
2259,11/28/2023,Meal 1,Moisture,3.61,%,Plant 2
2259,11/28/2023,Meal 1,Protein,70.28,%,Plant 2
9077,11/28/2023,Meal 1,Fat,15.46,%,Plant 4
9086,11/28/2023,Meal 1,Peroxide,2.43,MEQ/kg,Plant 1
9086,11/28/2023,Meal 1,Ash,12.16,%,Plant 1
9086,11/28/2023,Meal 1,Fat,12.27,%,Plant 1
9086,11/28/2023,Meal 1,Moisture,3.97,%,Plant 1
9086,11/28/2023,Meal 1,Protein,68.21,%,Plant 1
9087,11/28/2023,Meal 1,Peroxide,3.65,MEQ/kg,Plant 1
9087,11/28/2023,Meal 1,Protein,69.85,%,Plant 1
9087,11/28/2023,Meal 1,Ash,11.79,%,Plant 1
9087,11/28/2023,Meal 1,Fat,12.36,%,Plant 1
9087,11/28/2023,Meal 1,Moisture,4,%,Plant 1
9087,11/28/2023,Meal 1,Protein,66.63,%,Plant 1
9088,11/28/2023,Meal 1,Protein,67.99,%,Plant 1
9088,11/28/2023,Meal 1,Ash,11.95,%,Plant 1
9088,11/28/2023,Meal 1,Fat,13.35,%,Plant 1
9088,11/28/2023,Meal 1,Moisture,3.6,%,Plant 1
9088,11/28/2023,Meal 1,Protein,66.24,%,Plant 1
9089,11/28/2023,Meal 1,Fat,15.35,%,Plant 1
9089,11/28/2023,Meal 1,Ash,10.9,%,Plant 1
9089,11/28/2023,Meal 1,Fat,14.62,%,Plant 1
9089,11/28/2023,Meal 1,Moisture,4.65,%,Plant 1
9089,11/28/2023,Meal 1,Protein,67.7,%,Plant 1
9090,11/28/2023,Meal 1,Ash,11.22,%,Plant 1
9090,11/28/2023,Meal 1,Fat,13.5,%,Plant 1
9090,11/28/2023,Meal 1,Moisture,3.43,%,Plant 1
9090,11/28/2023,Meal 1,Protein,67.84,%,Plant 1
9129,11/28/2023,Meal 1,Ash,13.01,%,Plant 6
9129,11/28/2023,Meal 1,Fat,12.66,%,Plant 6
9129,11/28/2023,Meal 1,Moisture,3.56,%,Plant 6
9129,11/28/2023,Meal 1,Protein,69.36,%,Plant 6
9143,11/28/2023,Meal 1,Ash,11.64,%,Plant 3
9143,11/28/2023,Meal 1,Fat,13.06,%,Plant 3
9143,11/28/2023,Meal 1,Moisture,4.22,%,Plant 3
9143,11/28/2023,Meal 1,Protein,68.43,%,Plant 3
9143,11/28/2023,Meal 1,Peroxide,6.83,MEQ/kg,Plant 3
9147,11/28/2023,Meal 1,Ash,12.25,%,Plant 3
9147,11/28/2023,Meal 1,Fat,14.62,%,Plant 3
9147,11/28/2023,Meal 1,Moisture,5.74,%,Plant 3
9147,11/28/2023,Meal 1,Protein,66.23,%,Plant 3
9221,11/28/2023,Meal 1,Ash,10.82,%,Plant 4
9221,11/28/2023,Meal 1,Peroxide,7.61,MEQ/kg,Plant 4
9221,11/28/2023,Meal 1,Fat,14.81,%,Plant 4
9221,11/28/2023,Meal 1,Moisture,4.8,%,Plant 4
9221,11/28/2023,Meal 1,Protein,65.39,%,Plant 4
9222,11/28/2023,Meal 1,Ash,11.25,%,Plant 4
9222,11/28/2023,Meal 1,Peroxide,29.37,MEQ/kg,Plant 4
9222,11/28/2023,Meal 1,Fat,13.98,%,Plant 4
9222,11/28/2023,Meal 1,Moisture,3.94,%,Plant 4
9222,11/28/2023,Meal 1,Protein,68.73,%,Plant 4
9286,11/28/2023,Meal 1,Ash,11.63,%,Plant 3
9286,11/28/2023,Meal 1,Fat,11.34,%,Plant 3
9286,11/28/2023,Meal 1,Moisture,5.08,%,Plant 3
9286,11/28/2023,Meal 1,Protein,69.48,%,Plant 3
9287,11/28/2023,Meal 1,Ash,12.38,%,Plant 3
9287,11/28/2023,Meal 1,Fat,12.84,%,Plant 3
9287,11/28/2023,Meal 1,Moisture,4.38,%,Plant 3
9287,11/28/2023,Meal 1,Protein,69.56,%,Plant 3
9288,11/28/2023,Meal 1,Ash,11.71,%,Plant 3
9288,11/28/2023,Meal 1,Fat,13.21,%,Plant 3
9288,11/28/2023,Meal 1,Moisture,5.29,%,Plant 3
9288,11/28/2023,Meal 1,Protein,66.44,%,Plant 3
9307,11/28/2023,Meal 1,Ash,13.45,%,Plant 5
9307,11/28/2023,Meal 1,Fat,12.38,%,Plant 5
9307,11/28/2023,Meal 1,Moisture,4.4,%,Plant 5
9307,11/28/2023,Meal 1,Protein,69.79,%,Plant 5
2260,11/29/2023,Meal 2,Ash,11.42,%,Plant 2
2260,11/29/2023,Meal 2,Fat,12.95,%,Plant 2
2260,11/29/2023,Meal 2,Moisture,4.1,%,Plant 2
2260,11/29/2023,Meal 2,Protein,69.66,%,Plant 2
2260,11/29/2023,Meal 2,Protein,68.46,%,Plant 2
2260,11/29/2023,Meal 2,Protein,69.16,%,Plant 2
2261,11/29/2023,Meal 2,Ash,11.38,%,Plant 2
2261,11/29/2023,Meal 2,Fat,13.56,%,Plant 2
2261,11/29/2023,Meal 2,Moisture,4.38,%,Plant 2
2261,11/29/2023,Meal 2,Protein,69.48,%,Plant 2
2261,11/29/2023,Meal 2,Protein,69.79,%,Plant 2
2261,11/29/2023,Meal 2,Protein,68.89,%,Plant 2
2262,11/29/2023,Meal 2,Ash,10.56,%,Plant 2
2262,11/29/2023,Meal 2,Fat,13.04,%,Plant 2
2262,11/29/2023,Meal 2,Moisture,3.64,%,Plant 2
2262,11/29/2023,Meal 2,Protein,70.63,%,Plant 2
2262,11/29/2023,Meal 2,Protein,70.76,%,Plant 2
2262,11/29/2023,Meal 2,Protein,70.61,%,Plant 2
2263,11/29/2023,Meal 2,Ash,11.11,%,Plant 2
2263,11/29/2023,Meal 2,Fat,13.04,%,Plant 2
2263,11/29/2023,Meal 2,Moisture,3.99,%,Plant 2
2263,11/29/2023,Meal 2,Protein,69.94,%,Plant 2
2263,11/29/2023,Meal 2,Protein,67.23,%,Plant 2
2263,11/29/2023,Meal 2,Protein,67.88,%,Plant 2
2264,11/29/2023,Meal 2,Ash,11.74,%,Plant 2
2264,11/29/2023,Meal 2,Fat,12.78,%,Plant 2
2264,11/29/2023,Meal 2,Moisture,3.96,%,Plant 2
2264,11/29/2023,Meal 2,Protein,69.54,%,Plant 2
2264,11/29/2023,Meal 2,Protein,68.84,%,Plant 2
2264,11/29/2023,Meal 2,Protein,71.75,%,Plant 2
2265,11/29/2023,Meal 2,Ash,12.57,%,Plant 2
2265,11/29/2023,Meal 2,Fat,12.83,%,Plant 2
2265,11/29/2023,Meal 2,Moisture,4.08,%,Plant 2
2265,11/29/2023,Meal 2,Protein,68.46,%,Plant 2
2265,11/29/2023,Meal 2,Protein,68.72,%,Plant 2
2265,11/29/2023,Meal 2,Protein,68.73,%,Plant 2
2266,11/29/2023,Meal 3,Ash,11.06,%,Plant 2
2266,11/29/2023,Meal 3,Ash,11.12,%,Plant 2
2266,11/29/2023,Meal 3,Fat,12.94,%,Plant 2
2266,11/29/2023,Meal 3,Moisture,2.98,%,Plant 2
2266,11/29/2023,Meal 3,Protein,72.1,%,Plant 2
2267,11/29/2023,Meal 2,Ash,12.91,%,Plant 2
2267,11/29/2023,Meal 2,Fat,12.59,%,Plant 2
2267,11/29/2023,Meal 2,Moisture,2.98,%,Plant 2
2267,11/29/2023,Meal 2,Protein,66.85,%,Plant 2
2267,11/29/2023,Meal 2,Protein,68.69,%,Plant 2
2267,11/29/2023,Meal 2,Protein,69.34,%,Plant 2
9083,11/29/2023,Meal 1,Ash,11.65,%,Plant 1
9083,11/29/2023,Meal 1,Fat,12.69,%,Plant 1
9083,11/29/2023,Meal 1,Moisture,4.14,%,Plant 1
9083,11/29/2023,Meal 1,Protein,69.04,%,Plant 1
9091,11/29/2023,Meal 1,Peroxide,3.02,MEQ/kg,Plant 1
9091,11/29/2023,Meal 1,Ash,11.09,%,Plant 1
9091,11/29/2023,Meal 1,Fat,12.83,%,Plant 1
9091,11/29/2023,Meal 1,Moisture,3.01,%,Plant 1
9091,11/29/2023,Meal 1,Protein,69.99,%,Plant 1
9092,11/29/2023,Meal 1,Ash,11.23,%,Plant 1
9092,11/29/2023,Meal 1,Fat,11.79,%,Plant 1
9092,11/29/2023,Meal 1,Moisture,4.07,%,Plant 1
9092,11/29/2023,Meal 1,Protein,70.01,%,Plant 1
9093,11/29/2023,Meal 1,Ash,12.04,%,Plant 1
9093,11/29/2023,Meal 1,Fat,13.41,%,Plant 1
9093,11/29/2023,Meal 1,Moisture,3.9,%,Plant 1
9093,11/29/2023,Meal 1,Protein,67.89,%,Plant 1
9094,11/29/2023,Meal 1,Ash,11.7,%,Plant 1
9094,11/29/2023,Meal 1,Fat,12.93,%,Plant 1
9094,11/29/2023,Meal 1,Moisture,4.03,%,Plant 1
9094,11/29/2023,Meal 1,Protein,68.88,%,Plant 1
9095,11/29/2023,Meal 1,Fat,14.32,%,Plant 1
9095,11/29/2023,Meal 1,Ash,11.33,%,Plant 1
9095,11/29/2023,Meal 1,Fat,15.07,%,Plant 1
9095,11/29/2023,Meal 1,Moisture,4.07,%,Plant 1
9095,11/29/2023,Meal 1,Protein,68.31,%,Plant 1
9115,11/29/2023,Meal 1,Ash,11.92,%,Plant 4
9115,11/29/2023,Meal 1,Fat,13.1,%,Plant 4
9115,11/29/2023,Meal 1,Moisture,4.32,%,Plant 4
9115,11/29/2023,Meal 1,Protein,67.95,%,Plant 4
9116,11/29/2023,Meal 1,Ash,11.79,%,Plant 4
9116,11/29/2023,Meal 1,Fat,13.43,%,Plant 4
9116,11/29/2023,Meal 1,Moisture,4.46,%,Plant 4
9116,11/29/2023,Meal 1,Protein,68.78,%,Plant 4
9117,11/29/2023,Meal 1,Ash,11.77,%,Plant 4
9117,11/29/2023,Meal 1,Fat,12.21,%,Plant 4
9117,11/29/2023,Meal 1,Moisture,4.29,%,Plant 4
9117,11/29/2023,Meal 1,Protein,66.43,%,Plant 4
9118,11/29/2023,Meal 1,Ash,11.91,%,Plant 4
9118,11/29/2023,Meal 1,Fat,14.04,%,Plant 4
9118,11/29/2023,Meal 1,Moisture,4.26,%,Plant 4
9118,11/29/2023,Meal 1,Protein,69.18,%,Plant 4
9130,11/29/2023,Meal 1,Ash,12.56,%,Plant 6
9130,11/29/2023,Meal 1,Fat,11.24,%,Plant 6
9130,11/29/2023,Meal 1,Moisture,4.49,%,Plant 6
9130,11/29/2023,Meal 1,Protein,69.76,%,Plant 6
9144,11/29/2023,Meal 1,Ash,12.07,%,Plant 3
9144,11/29/2023,Meal 1,Fat,12.42,%,Plant 3
9144,11/29/2023,Meal 1,Moisture,3.96,%,Plant 3
9144,11/29/2023,Meal 1,Protein,68.57,%,Plant 3
9144,11/29/2023,Meal 1,Peroxide,5.8,MEQ/kg,Plant 3
9223,11/29/2023,Meal 1,Ash,11.76,%,Plant 4
9223,11/29/2023,Meal 1,Peroxide,19.66,MEQ/kg,Plant 4
9223,11/29/2023,Meal 1,Fat,14.12,%,Plant 4
9223,11/29/2023,Meal 1,Moisture,3.56,%,Plant 4
9223,11/29/2023,Meal 1,Protein,68.77,%,Plant 4
9224,11/29/2023,Meal 1,Ash,8.95,%,Plant 4
9224,11/29/2023,Meal 1,Fat,13.61,%,Plant 4
9224,11/29/2023,Meal 1,Moisture,3.65,%,Plant 4
9224,11/29/2023,Meal 1,Protein,68.16,%,Plant 4
9224,11/29/2023,Meal 1,Ash,11.06,%,Plant 4
9289,11/29/2023,Meal 1,Ash,13.8,%,Plant 3
9289,11/29/2023,Meal 1,Fat,10.71,%,Plant 3
9289,11/29/2023,Meal 1,Moisture,3.86,%,Plant 3
9289,11/29/2023,Meal 1,Protein,70.93,%,Plant 3
9290,11/29/2023,Meal 1,Ash,12.87,%,Plant 3
9290,11/29/2023,Meal 1,Fat,11.57,%,Plant 3
9290,11/29/2023,Meal 1,Moisture,3.83,%,Plant 3
9290,11/29/2023,Meal 1,Protein,69.83,%,Plant 3
9291,11/29/2023,Meal 1,Ash,11.36,%,Plant 3
9291,11/29/2023,Meal 1,Fat,13.28,%,Plant 3
9291,11/29/2023,Meal 1,Moisture,3.66,%,Plant 3
9291,11/29/2023,Meal 1,Protein,68.43,%,Plant 3
9308,11/29/2023,Meal 1,Ash,12.68,%,Plant 5
9308,11/29/2023,Meal 1,Fat,10.78,%,Plant 5
9308,11/29/2023,Meal 1,Moisture,4.63,%,Plant 5
9308,11/29/2023,Meal 1,Protein,67.59,%,Plant 5
2268,11/30/2023,Meal 2,Ash,13.36,%,Plant 2
2268,11/30/2023,Meal 2,Fat,11.98,%,Plant 2
2268,11/30/2023,Meal 2,Moisture,4.3,%,Plant 2
2268,11/30/2023,Meal 2,Protein,64.58,%,Plant 2
2268,11/30/2023,Meal 2,Protein,66.08,%,Plant 2
2268,11/30/2023,Meal 2,Protein,70.64,%,Plant 2
2269,11/30/2023,Meal 2,Ash,13.3,%,Plant 2
2269,11/30/2023,Meal 2,Fat,12.24,%,Plant 2
2269,11/30/2023,Meal 2,Moisture,4.38,%,Plant 2
2269,11/30/2023,Meal 2,Protein,66.69,%,Plant 2
2269,11/30/2023,Meal 2,Protein,67.86,%,Plant 2
2270,11/30/2023,Meal 2,Ash,13.72,%,Plant 2
2270,11/30/2023,Meal 2,Fat,12.45,%,Plant 2
2270,11/30/2023,Meal 2,Moisture,3.89,%,Plant 2
2270,11/30/2023,Meal 2,Protein,68.19,%,Plant 2
2270,11/30/2023,Meal 2,Protein,66.08,%,Plant 2
2270,11/30/2023,Meal 2,Protein,66.14,%,Plant 2
2271,11/30/2023,Meal 2,Ash,13.63,%,Plant 2
2271,11/30/2023,Meal 2,Fat,12.35,%,Plant 2
2271,11/30/2023,Meal 2,Moisture,3.9,%,Plant 2
2271,11/30/2023,Meal 2,Protein,67.04,%,Plant 2
2271,11/30/2023,Meal 2,Protein,65.04,%,Plant 2
2271,11/30/2023,Meal 2,Protein,65.49,%,Plant 2
2272,11/30/2023,Meal 1,Ash,11.26,%,Plant 2
2272,11/30/2023,Meal 1,Fat,13.49,%,Plant 2
2272,11/30/2023,Meal 1,Moisture,4.56,%,Plant 2
2272,11/30/2023,Meal 1,Protein,66.91,%,Plant 2
2273,11/30/2023,Meal 1,Ash,12.79,%,Plant 2
2273,11/30/2023,Meal 1,Fat,12.21,%,Plant 2
2273,11/30/2023,Meal 1,Moisture,3.92,%,Plant 2
2273,11/30/2023,Meal 1,Protein,67.46,%,Plant 2
2274,11/30/2023,Meal 1,Ash,14.02,%,Plant 2
2274,11/30/2023,Meal 1,Fat,11.74,%,Plant 2
2274,11/30/2023,Meal 1,Moisture,3.69,%,Plant 2
2274,11/30/2023,Meal 1,Protein,66.66,%,Plant 2
2281,11/30/2023,Meal 2,Ash,13.32,%,Plant 2
2281,11/30/2023,Meal 2,Fat,12.19,%,Plant 2
2281,11/30/2023,Meal 2,Moisture,3.59,%,Plant 2
2281,11/30/2023,Meal 2,Protein,68.21,%,Plant 2
2281,11/30/2023,Meal 2,Protein,67.39,%,Plant 2
2281,11/30/2023,Meal 2,Protein,67.03,%,Plant 2
9072,11/30/2023,Meal 1,Ash,11.37,%,Plant 1
9072,11/30/2023,Meal 1,Fat,12.01,%,Plant 1
9072,11/30/2023,Meal 1,Moisture,4.19,%,Plant 1
9072,11/30/2023,Meal 1,Protein,68.78,%,Plant 1
9073,11/30/2023,Meal 1,Ash,11.32,%,Plant 1
9073,11/30/2023,Meal 1,Fat,12.73,%,Plant 1
9073,11/30/2023,Meal 1,Moisture,3.93,%,Plant 1
9073,11/30/2023,Meal 1,Protein,68.38,%,Plant 1
9074,11/30/2023,Meal 1,Ash,11.46,%,Plant 1
9074,11/30/2023,Meal 1,Fat,12.05,%,Plant 1
9074,11/30/2023,Meal 1,Moisture,4.24,%,Plant 1
9074,11/30/2023,Meal 1,Protein,69.13,%,Plant 1
9075,11/30/2023,Meal 1,Ash,11.81,%,Plant 1
9075,11/30/2023,Meal 1,Fat,12.09,%,Plant 1
9075,11/30/2023,Meal 1,Moisture,4.52,%,Plant 1
9075,11/30/2023,Meal 1,Protein,68.42,%,Plant 1
9076,11/30/2023,Meal 1,Ash,11.89,%,Plant 1
9076,11/30/2023,Meal 1,Fat,11.91,%,Plant 1
9076,11/30/2023,Meal 1,Moisture,4.22,%,Plant 1
9076,11/30/2023,Meal 1,Protein,67.89,%,Plant 1
9078,11/30/2023,Meal 1,Ash,11.92,%,Plant 1
9078,11/30/2023,Meal 1,Fat,13.11,%,Plant 1
9078,11/30/2023,Meal 1,Moisture,4.74,%,Plant 1
9078,11/30/2023,Meal 1,Protein,68.38,%,Plant 1
9096,11/30/2023,Meal 1,Ash,11.88,%,Plant 1
9096,11/30/2023,Meal 1,Fat,12.63,%,Plant 1
9096,11/30/2023,Meal 1,Moisture,4.14,%,Plant 1
9096,11/30/2023,Meal 1,Protein,68.72,%,Plant 1
9097,11/30/2023,Meal 1,Ash,11.04,%,Plant 1
9097,11/30/2023,Meal 1,Fat,12.67,%,Plant 1
9097,11/30/2023,Meal 1,Moisture,3.26,%,Plant 1
9097,11/30/2023,Meal 1,Protein,70.01,%,Plant 1
9098,11/30/2023,Meal 1,Ash,11.06,%,Plant 1
9098,11/30/2023,Meal 1,Fat,13.11,%,Plant 1
9098,11/30/2023,Meal 1,Moisture,3.13,%,Plant 1
9098,11/30/2023,Meal 1,Protein,70.68,%,Plant 1
9099,11/30/2023,Meal 1,Ash,11.37,%,Plant 1
9099,11/30/2023,Meal 1,Fat,12.39,%,Plant 1
9099,11/30/2023,Meal 1,Moisture,4.03,%,Plant 1
9099,11/30/2023,Meal 1,Protein,69,%,Plant 1
9100,11/30/2023,Meal 1,Ash,10.9,%,Plant 1
9100,11/30/2023,Meal 1,Fat,12.74,%,Plant 1
9100,11/30/2023,Meal 1,Moisture,5.08,%,Plant 1
9100,11/30/2023,Meal 1,Protein,67.85,%,Plant 1
9119,11/30/2023,Meal 1,Ash,12.19,%,Plant 4
9119,11/30/2023,Meal 1,Fat,14.64,%,Plant 4
9119,11/30/2023,Meal 1,Moisture,4.32,%,Plant 4
9119,11/30/2023,Meal 1,Protein,67.6,%,Plant 4
9120,11/30/2023,Meal 1,Ash,11.76,%,Plant 4
9120,11/30/2023,Meal 1,Fat,13.92,%,Plant 4
9120,11/30/2023,Meal 1,Moisture,4.43,%,Plant 4
9120,11/30/2023,Meal 1,Protein,67.3,%,Plant 4
9131,11/30/2023,Meal 1,Ash,11.57,%,Plant 6
9131,11/30/2023,Meal 1,Fat,12.46,%,Plant 6
9131,11/30/2023,Meal 1,Moisture,3.54,%,Plant 6
9131,11/30/2023,Meal 1,Protein,71.54,%,Plant 6
9145,11/30/2023,Meal 1,Ash,10.9,%,Plant 3
9145,11/30/2023,Meal 1,Fat,13.71,%,Plant 3
9145,11/30/2023,Meal 1,Moisture,4.88,%,Plant 3
9145,11/30/2023,Meal 1,Protein,67.7,%,Plant 3
9148,11/30/2023,Meal 1,Ash,11.26,%,Plant 3
9148,11/30/2023,Meal 1,Fat,14.77,%,Plant 3
9148,11/30/2023,Meal 1,Moisture,4.91,%,Plant 3
9148,11/30/2023,Meal 1,Protein,67.53,%,Plant 3
9150,11/30/2023,Meal 1,Ash,11.58,%,Plant 3
9150,11/30/2023,Meal 1,Fat,13.3,%,Plant 3
9150,11/30/2023,Meal 1,Moisture,4.37,%,Plant 3
9150,11/30/2023,Meal 1,Protein,69.86,%,Plant 3
9292,11/30/2023,Meal 1,Ash,11.48,%,Plant 3
9292,11/30/2023,Meal 1,Fat,13.54,%,Plant 3
9292,11/30/2023,Meal 1,Moisture,3.99,%,Plant 3
9292,11/30/2023,Meal 1,Protein,69.38,%,Plant 3
9293,11/30/2023,Meal 1,Ash,12.1,%,Plant 3
9293,11/30/2023,Meal 1,Fat,12.45,%,Plant 3
9293,11/30/2023,Meal 1,Moisture,4.5,%,Plant 3
9293,11/30/2023,Meal 1,Protein,70.06,%,Plant 3
9294,11/30/2023,Meal 1,Ash,11.56,%,Plant 3
9294,11/30/2023,Meal 1,Fat,12.64,%,Plant 3
9294,11/30/2023,Meal 1,Moisture,3.58,%,Plant 3
9294,11/30/2023,Meal 1,Protein,68.28,%,Plant 3
9309,11/30/2023,Meal 1,Ash,13.75,%,Plant 5
9309,11/30/2023,Meal 1,Fat,11.45,%,Plant 5
9309,11/30/2023,Meal 1,Moisture,4.35,%,Plant 5
9309,11/30/2023,Meal 1,Protein,69.58,%,Plant 5
9346,11/30/2023,Meal 1,Fat,13.14,%,Plant 1
2275,12/1/2023,Meal 2,Ash,13.14,%,Plant 2
2275,12/1/2023,Meal 2,Fat,12.28,%,Plant 2
2275,12/1/2023,Meal 2,Moisture,4.06,%,Plant 2
2275,12/1/2023,Meal 2,Protein,65.51,%,Plant 2
2275,12/1/2023,Meal 2,Protein,67.61,%,Plant 2
2275,12/1/2023,Meal 2,Protein,66.65,%,Plant 2
2276,12/1/2023,Meal 2,Ash,12.87,%,Plant 2
2276,12/1/2023,Meal 2,Fat,12.8,%,Plant 2
2276,12/1/2023,Meal 2,Moisture,4.79,%,Plant 2
2276,12/1/2023,Meal 2,Protein,68.56,%,Plant 2
2276,12/1/2023,Meal 2,Protein,66.51,%,Plant 2
2276,12/1/2023,Meal 2,Protein,66.61,%,Plant 2
2277,12/1/2023,Meal 2,Ash,11.12,%,Plant 2
2277,12/1/2023,Meal 2,Fat,13.48,%,Plant 2
2277,12/1/2023,Meal 2,Moisture,4.28,%,Plant 2
2277,12/1/2023,Meal 2,Protein,69.78,%,Plant 2
2277,12/1/2023,Meal 2,Protein,67.01,%,Plant 2
2277,12/1/2023,Meal 2,Protein,68.98,%,Plant 2
2278,12/1/2023,Meal 2,Ash,11.84,%,Plant 2
2278,12/1/2023,Meal 2,Fat,13.08,%,Plant 2
2278,12/1/2023,Meal 2,Moisture,4.43,%,Plant 2
2278,12/1/2023,Meal 2,Protein,67.53,%,Plant 2
2278,12/1/2023,Meal 2,Protein,67.9,%,Plant 2
2278,12/1/2023,Meal 2,Protein,67.84,%,Plant 2
2279,12/1/2023,Meal 2,Ash,12.36,%,Plant 2
2279,12/1/2023,Meal 2,Fat,13.7,%,Plant 2
2279,12/1/2023,Meal 2,Moisture,4.12,%,Plant 2
2279,12/1/2023,Meal 2,Protein,68.32,%,Plant 2
2279,12/1/2023,Meal 2,Protein,66.64,%,Plant 2
2279,12/1/2023,Meal 2,Protein,68.78,%,Plant 2
2280,12/1/2023,Meal 2,Ash,14.41,%,Plant 2
2280,12/1/2023,Meal 2,Fat,12.36,%,Plant 2
2280,12/1/2023,Meal 2,Moisture,3.34,%,Plant 2
2280,12/1/2023,Meal 2,Protein,66.09,%,Plant 2
